card_id,card_zh_cnt,card_xz_cnt,card_brand_cnt,card_product_cnt,card_zh,card_xz,card_brand,card_product,flow_mtcnt,flow_daycnt,flowcnt_t,flowcnt_6,flowcnt_3,min_dtseg,max_dtseg,flowcnt_wkd,flowcnt_wke,top_trdtz,n_trdtz,top_trdwkd,n_trdwkd,succ_cnt1,succ_cnt6,succ_cnt3,succ_late,fail_late,cash_cnt1,cash_cnt6,cash_cnt3,cash_amt1,cash_amt6,cash_amt3,cashmax_amt1,cashmax_amt6,cashmax_amt3,cons_cnt1,cons_cnt6,cons_cnt3,cons_amt1,cons_amt6,cons_amt3,consmax_amt1,consmax_amt6,consmax_amt3,consnigt_cnt1,consnigt_cnt6,consnigt_cnt3,transout_cnt1,transout_cnt6,transout_cnt3,transout_amt1,transout_amt6,transout_amt3,transoutmax_amt1,transoutmax_amt6,transoutmax_amt3,cre_cash_cnt,cre_cash_amt,kj_cnt,kj_amt,zx_cnt,zx_amt,trade_amt1,trade_amt6,trade_amt3,consnigt_amt1,consnigt_amt6,consnigt_amt3,arg_cashamt,arg_consamt,avg_nigconsamt,arg_tout_amt,arg_crecash_amt,arg_zx_amt,arg_cashzb_cnt,arg_conszb_cnt,arg_nigconszb_cnt,transoutzb_cnt,cre_cashzb_cnt,zxzb_cnt,arg_cashzb_amt,arg_conszb_amt,arg_nigconszb_amt,transoutzb_amt,cre_cashzb_amt,zxzb_amt,flag,
0,0,0,0,0,0,0.5,0.112244898,0,1,0.089385475,0.042553191,0.042553191,0.062355658,0.117977528,0.971910112,0.04454343,0.03968254,0,0.066079295,0.666666667,0.04516129,0.042016807,0.044715447,0.051233397,0,0.001001001,0,0,0,0,0,0,0,0,0,0.049295775,0.060606061,0.060377358,0.012359962,0.007000774,0.007095123,0.013580247,0.010891089,0.010891089,0,0.015151515,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.011417798,0.007313361,0.00763659,0,0.000624772,0.000625,0,0.004773564,0.001249544,0,0,5.01E-08,0,0.628571,0.028571,0,0,0,0,0.903953632,0.005180774,0,0,0.903440006,1,
0.003109166,0,0,0,0,0,0,0.112244898,0,0.2,0.022346369,0.016270338,0.016270338,0,0.651685393,0.713483146,0.031180401,0,0.428571429,0.030837004,0.166666667,0.032258065,0,0.016260163,0.009487666,0,0.003003003,0,0,0,0,0,0,0,0,0,0,0.033057851,0.018867925,0,0.005062216,0.007199504,0,0.02970297,0.02970297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,1.98E-07,0.005007989,0.007157492,0,0,0,0,0.006328193,0,0,0,5.01E-08,0,0.857142,0,0,0,0,0,0.954545498,0,0,0,0.903440006,1,
0.345117457,0,0,0,0,0,0,0.112244898,0,1,0.111731844,0.056320401,0.056320401,0.048498845,0.06741573,0.994382022,0.062360802,0.047619048,0.428571429,0.079295154,0.833333333,0.064516129,0.025210084,0.028455285,0.030360531,0,0,0,0.029411765,0.034090909,0,0.024068579,0.015008726,0,0.06,0.0625,0.014084507,0.016528926,0.01509434,0.001963642,0.001611678,0.001611664,0.002580259,0.002069317,0.002069317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004926108,0.000556456,0.001814111,0.00254492,0.002444232,0,0,0,0.043452381,0.004029457,0,0,0,0.010165765,0.086956,0.130434,0,0,0,0.043478,0.373264042,0.598038982,0,0,0,0.92225419,1,
0.345232612,0,0,0,0,0,0,0.112244898,0,0.4,0.016759777,0.01126408,0.01126408,0.004618938,0.04494382,0.97752809,0.022271715,0,0.285714286,0.017621145,0.166666667,0.032258065,0,0.012195122,0.001897533,0,0,0,0.036764706,0.011363636,0,0.069238378,0.003490401,0,0.1,0.025,0,0.002754821,0,0,1.32E-07,0,0,9.90E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004926108,1.82E-07,1.98E-07,0.002734431,0.0001959,0,0,0,0.1,1.97E-06,0,0,0,2.53E-06,0.5,0.1,0,0,0,0.2,0.999353388,4.54E-05,0,0,0,0.90344427,1,
0.345578075,0,0,0,0,0,0.5,0.112244898,0,1,0.05027933,0.025031289,0.025031289,0.020785219,0.101123596,0.898876404,0.035634744,0.013227513,0.428571429,0.044052863,0.166666667,0.032258065,0.016806723,0.025745257,0.020872865,0,0,0,0,0,0,0,0,0,0,0,0.014084507,0.027548209,0.01509434,0.026521028,0.020467314,0.021667837,0.034395062,0.027584158,0.027584158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.0244992,0.020247839,0.021541159,0,0,0,0,0.03070306,0,0,0,5.01E-08,0,0.47619,0,0,0,0,0,0.954545498,0,0,0,0.903440006,1,
0.345693229,0,0,0,0,0,0.5,0.112244898,0,0.6,0.033519553,0.007509387,0.007509387,0.013856813,0.106741573,0.842696629,0.008908686,0.007936508,0.428571429,0.008810573,1,0.006451613,0.012605042,0.008130081,0.009487666,0,0.002002002,0,0,0,0,0,0,0,0,0,0.021126761,0.013774105,0.01509434,0.000374515,0.001149774,0.000745632,0.000454321,0.00490099,0.002970297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.00034616,0.001137511,0.000741375,0,0,0,0,0.003449556,0,0,0,5.01E-08,0,0.714285,0,0,0,0,0,0.954546452,0,0,0,0.903440006,1,
0.345808383,0,0,0,0,0,0,0.112244898,0,0.2,0.005586592,0.002503129,0.002503129,0,0.640449438,0.921348315,0,0.007936508,0.428571429,0.004405286,0.666666667,0.012903226,0,0.004065041,0.001897533,0.6,1,0,0,0,0,0,0,0,0,0,0,0.008264463,0.003773585,0,0.093467414,0.068628667,0,0.345016832,0.345016832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,1.98E-07,0.092464947,0.068227271,0,0,0,0,0.467368806,0,0,0,5.01E-08,0,1,0,0,0,0,0,0.954545498,0,0,0,0.903440006,1,
0.346038692,0,0,0,0,0,0,0.112244898,0,1,0.189944134,0.068836045,0.068836045,0.07852194,0.02247191,0.960674157,0.073496659,0.060846561,0.142857143,0.052863436,0.666666667,0.109677419,0.105042017,0.071815718,0.068311195,0,0.005005005,0.015873016,0.044117647,0.011363636,0.001880878,0.016155621,0.00104712,0.0075,0.04,0.0075,0,0.016528926,0.003773585,0,0.001888387,0.001047745,0,0.006732673,0.005267327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004926108,0.002910355,0.042342429,0.021035884,0.028964743,0,0,0,0.019444286,0.004721283,0,0,0,0.053171969,0.107142,0.107142,0,0,0,0.035714,0.030309814,0.084770322,0,0,0,0.915345046,1,
0.346153846,0,0,0,0,0,0,0.112244898,0,1,0.189944134,0.058823529,0.058823529,0.060046189,0.02247191,0.983146067,0.069042316,0.044973545,0.285714286,0.101321586,0.666666667,0.077419355,0.084033613,0.063685637,0.055028463,0,0.002002002,0,0,0,0,0,0,0,0,0,0.021126761,0.016528926,0.011320755,0.002287117,0.001789941,0.000945334,0.004395062,0.007920792,0.003524752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007389163,0.005152378,0.057336819,0.035551708,0.038967224,0,0,0,0,0.004475143,0,0,0,0.062756103,0,0.125,0,0,0,0.0625,0,0.047543048,0,0,0,0.915910828,1,
0.346269,0,0,0,0,0,0,0.112244898,0,0.4,0.022346369,0.007509387,0.007509387,0.016166282,0.039325843,0.387640449,0.011135857,0.005291005,0.428571429,0.013215859,0.166666667,0.012903226,0.021008403,0.009485095,0.013282732,0,1,0,0.007352941,0.011363636,0,0.003297066,0.003490401,0,0.02,0.025,0.014084507,0.005509642,0.00754717,0.053025379,0.014646585,0.021916971,0.137037037,0.10990099,0.10990099,0.035714286,0.015151515,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.048982771,0.014619745,0.021984629,0.00059375,0.000593534,0.00059375,0.023809524,0.109856861,0.001187067,0,0,5.01E-08,0.142857,0.285714,0.142857,0,0,0,0.00889966,0.946044316,0.002461862,0,0,0.903440006,1,
0.346384155,0,0,0,0,0,0,0.112244898,0,1,0.30726257,0.132665832,0.132665832,0.143187067,0.005617978,0.938202247,0.14922049,0.105820106,0.285714286,0.127753304,0.666666667,0.15483871,0.205882353,0.139566396,0.140417457,0,0.003003003,0.238095238,0.257352941,0.238636364,0.102194357,0.182657435,0.086910995,0.05,0.06,0.065,0.126760563,0.071625344,0.086792453,0.004361103,0.002303231,0.002100608,0.007320988,0.005871287,0.005871287,0.071428571,0.075757576,0.108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041871921,0.000158652,0.011203253,0.009882318,0.006963597,0.00021,0.00447087,0.000326667,0.037686905,0.001328865,0.001788348,0,0,0.000340961,0.327102,0.24299,0.046728,0,0,0.158878,0.729473316,0.220086692,0.027435502,0,0,0.904821056,1,
0.346499309,0,0,0,0,0,0,0.112244898,0,0.6,0.027932961,0.01126408,0.01126408,0.018475751,0.123595506,0.511235955,0.011135857,0.013227513,0.428571429,0.017621145,0,0.025806452,0.016806723,0.012195122,0.017077799,0,0.001001001,0.031746032,0.044117647,0.068181818,0.00815047,0.024727992,0.02617801,0.025,0.04,0.05,0.007042254,0.002754821,0.003773585,6.38E-05,1.76E-05,2.64E-05,0.000165185,0.000132475,0.000132475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.000631287,0.000994002,0.001494743,0,0,0,0.029761905,0.000264166,0,0,0,5.01E-08,0.6,0.1,0,0,0,0,0.981885868,0.016730319,0,0,0,0.903440006,1,
0.346844772,0,0,0,0,0,0.5,0.112244898,0,0.8,0.089385475,0.028785982,0.028785982,0.032332564,0.06741573,0.943820225,0.04454343,0.010582011,0.428571429,0.030837004,0.166666667,0.038709677,0.021008403,0.027100271,0.020872865,0,0.002002002,0,0,0,0,0,0,0,0,0,0.035211268,0.055096419,0.041509434,0.01914174,0.009889778,0.010561544,0.022871605,0.018342574,0.018342574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.017682533,0.009783771,0.010499863,0,0,0,0,0.007417828,0,0,0,5.01E-08,0,0.833333,0,0,0,0,0,0.954545498,0,0,0,0.903440006,1,
0.346959926,0,0,0,0,0,0.5,0.112244898,0,0.6,0.111731844,0.031289111,0.031289111,0.041570439,0.016853933,0.792134831,0.033407572,0.029100529,0.285714286,0.030837004,0.166666667,0.038709677,0.037815126,0.032520325,0.034155598,0,0.004004004,0,0,0,0,0,0,0,0,0,0.049295775,0.060606061,0.060377358,0.002779991,0.001680427,0.001803423,0.002723457,0.002639604,0.002184158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.003327944,0.001887202,0.002130917,0,0,0,0,0.001145805,0,0,0,5.01E-08,0,0.846153,0,0,0,0,0,0.840873447,0,0,0,0.903440006,1,
0.347075081,0,0,0,0,0,0,0.112244898,0,0.2,0.094972067,0.031289111,0.031289111,0.060046189,0.016853933,0.297752809,0.026726058,0.037037037,0.428571429,0.052863436,0.666666667,0.04516129,0.109243697,0.035230352,0.049335863,0,1,0.015873016,0.007352941,0.011363636,0.012539185,0.006594131,0.006980803,0.05,0.04,0.05,0.176056338,0.068870523,0.094339623,0.055963705,0.015458204,0.023131469,0.016462963,0.01320297,0.01320297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.052577426,0.015552873,0.023387834,0,0,0,0.047619048,0.009275538,0,0,0,5.01E-08,0.038461,0.961538,0,0,0,0,0.01673296,0.938562588,0,0,0,0.903440006,1,
0.347190235,0,0.5,0.5,0,0,0,0,0,0.4,0.061452514,0.038798498,0.038798498,0.057736721,0.028089888,0.93258427,0.04454343,0.031746032,0,0.057268722,1,0.051612903,0.105042017,0.043360434,0.04743833,0,1,0.126984127,0.080882353,0.090909091,0.035109718,0.037586548,0.019546248,0.05,0.06,0.05,0.021126761,0.008264463,0.011320755,0.000388333,0.000107265,0.00016051,0.000518519,0.000415842,0.000415842,0,0,0,0.068965517,0.016293279,0.023054755,0.032403494,0.006644699,0.015006629,0.1,0.1,0.1,0,0,0,0,0,4.66E-08,0.012947322,0.004585108,0.005759327,0,0,0,0.024675238,0.000536347,0,0.0575,0,5.01E-08,0.34375,0.09375,0,0.25,0,0,0.323531881,0.022091046,0,0.653061469,0,0.903440006,1,
0.347305389,0,0,0,0,0,0.5,0.030612245,0,0.6,0.083798883,0.061326658,0.061326658,0.064665127,0.084269663,0.612359551,0.055679287,0.066137566,0.285714286,0.092511013,1,0.083870968,0,0.037940379,0.05313093,0,0,0,0.029411765,0.045454545,0,0.008242664,0.008726003,0,0.02,0.025,0,0.041322314,0.056603774,0,0.001085612,0.001624497,0,0.002117822,0.002117822,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0.008726003,0,0,0,4.66E-08,1.98E-07,0.001399532,0.002104564,0,0,0,0.014880952,0.001085686,0,0,0.110294131,5.01E-08,0.08,0.3,0,0,0.08,0,0.232452528,0.732532533,0,0,0.23257665,0.903440006,1,
0.347420544,0,0,0,0,0,0.5,0.112244898,0,1,0.089385475,0.028785982,0.028785982,0.023094688,0.123595506,0.994382022,0.033407572,0.023809524,0.285714286,0.030837004,0.833333333,0.038709677,0.033613445,0.032520325,0.028462998,0,1,0,0,0,0,0,0,0,0,0,0.042253521,0.055096419,0.041509434,0.000296463,0.000334869,0.000266728,0.000166667,0.000205842,0.000205842,0,0.03030303,0.054054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004926108,2.31E-05,0.000274049,0.000331344,0.000265267,0,0.000560212,0.000560417,0,0.000251155,0.000560212,0,0,0.000420445,0,0.833333,0.083333,0,0,0.083333,0,0.954559816,0.102554303,0,0,0.909417013,1,
0.347650852,0,0,0,0,0,0,0.112244898,0,0,0.011173184,0.002503129,0.002503129,0.006928406,0.353932584,0.398876404,0.002227171,0.005291005,0.285714286,0,1,0.006451613,0,0.002710027,0.003795066,0,0.002002002,0,0,0,0,0,0,0,0,0,0,0.005509642,0.00754717,0,2.26E-05,3.38E-05,0,0.000118812,0.000118812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,1.98E-07,2.24E-05,3.37E-05,0,0,0,0,0.000169299,0,0,0,5.01E-08,0,0.666666,0,0,0,0,0,0.954545498,0,0,0,0.903440006,1,
0.347766006,0,0,0,0,0,0.5,0.112244898,0,0.2,0.05027933,0.013767209,0.013767209,0.027713626,0.039325843,0.45505618,0.013363029,0.015873016,0.428571429,0.022026432,0.666666667,0.012903226,0.021008403,0.014905149,0.020872865,0,0.002002002,0,0,0,0,0,0,0,0,0,0.028169014,0.027548209,0.037735849,0.013402982,0.007797824,0.011668569,0.017283951,0.021782178,0.021782178,0.035714286,0.03030303,0.054054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.012469341,0.007740296,0.01163957,0.004166667,0.005262665,0.005264583,0,0.011697532,0.005262665,0,0,5.01E-08,0,0.833333,0.166666,0,0,0,0,0.951333452,0.041231823,0,0,0.903440006,1,
0.347881161,0,0,0,0,0,0,0.112244898,0,0,0.005586592,0.003754693,0.003754693,0.009237875,0.207865169,0.297752809,0.006681514,0.002645503,0,0.008810573,0.5,0.012903226,0.016806723,0.005420054,0.007590133,0.2,1,0,0,0,0,0,0,0,0,0,0.007042254,0.002754821,0.003773585,4.69E-05,1.30E-05,1.94E-05,0.000121605,9.75E-05,9.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,4.35E-05,1.29E-05,1.94E-05,0,0,0,0,0.000194472,0,0,0,5.01E-08,0,0.25,0,0,0,0,0,0.95483568,0,0,0,0.903440006,1,
0.347996315,0,0,0,0,0,0.5,0.112244898,0,0,0.005586592,0.001251564,0.001251564,0.004618938,0.016853933,0.061797753,0,0.005291005,0.285714286,0.004405286,0.833333333,0,0.008403361,0.002710027,0.003795066,0,1,0,0,0,0,0,0,0,0,0,0.014084507,0.005509642,0.00754717,0.002341579,0.000646787,0.000967844,0.005987654,0.00480198,0.00480198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.00216325,0.000639921,0.00096229,0,0,0,0,0.004851234,0,0,0,5.01E-08,0,1,0,0,0,0,0,0.954545498,0,0,0,0.903440006,1,
0.348111469,0,0,0,0,0,0.5,0,0,1,0.072625698,0.020025031,0.020025031,0.020785219,0.005617978,0.943820225,0.022271715,0.018518519,0.428571429,0.039647577,0.666666667,0.019354839,0.016806723,0.021680217,0.024667932,0,0.001001001,0,0,0,0,0,0,0,0,0,0.028169014,0.044077135,0.049056604,0.032210232,0.016751081,0.019571364,0.056419753,0.045247525,0.045247525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.029754656,0.016571479,0.019456972,0,0,0,0,0.015705192,0,0,0,5.01E-08,0,0.941176,0,0,0,0,0,0.954545498,0,0,0,0.903440006,1,
0.348226624,0,0,0,0,0,0.5,0.112244898,0,0.8,0.033519553,0.017521902,0.017521902,0.018475751,0.140449438,1,0.0155902,0.021164021,0.428571429,0.022026432,0.666666667,0.019354839,0.021008403,0.020325203,0.020872865,0,1,0.031746032,0.044117647,0.045454545,0.010031348,0.013517969,0.009075044,0.02,0.016,0.02,0.007042254,0.005509642,0.00754717,5.95E-05,6.00E-05,8.98E-05,0.000154074,0.000327723,0.000327723,0,0,0,0,0,0,0,0,0,0,0,0,0.068181818,0.014310646,0,0,0,4.66E-08,0.000759368,0.000593235,0.0005984,0,0,0,0.016269762,0.000449951,0,0,0.120588244,5.01E-08,0.4,0.133333,0,0,0.4,0,0.899425345,0.095501323,0,0,0.899905606,0.903440006,1,
0.348341778,0,0,0,0,0,0.5,0.112244898,0,1,0.05027933,0.018773467,0.018773467,0.016166282,0.112359551,0.876404494,0.013363029,0.026455026,0,0.026431718,0.833333333,0.038709677,0.012605042,0.014905149,0.011385199,0,0.001001001,0,0,0,0,0,0,0,0,0,0.014084507,0.027548209,0.018867925,0.005146013,0.006763577,0.006796162,0.00962963,0.016831683,0.016831683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.004753864,0.0066911,0.006756507,0,0,0,0,0.010146041,0,0,0,5.01E-08,0,0.625,0,0,0,0,0,0.954545498,0,0,0,0.903440006,1,
0.348456932,0,0,0,0,0,0,0.112244898,0,0.4,0.011173184,0.006257822,0.006257822,0.011547344,0.224719101,0.91011236,0.011135857,0.002645503,0,0.013215859,0.333333333,0.019354839,0.016806723,0.008130081,0.009487666,0.2,1,0.063492063,0.029411765,0.045454545,0.038871473,0.020441807,0.021640489,0.05,0.04,0.05,0,0.005509642,0.003773585,0,0.000352066,0.000132938,0,0.001980198,0.000668317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.002729157,0.001155611,0.00134618,0,0,0,0.036904762,0.002640671,0,0,0,5.01E-08,0.666666,0.333333,0,0,0,0,0.698172097,0.287707649,0,0,0,0.903440006,1,
0.348572087,0,0,0,0,0,1,0.112244898,0,0.2,0.011173184,0.005006258,0.005006258,0.011547344,0.084269663,0.426966292,0.006681514,0.005291005,0.285714286,0.008810573,0.666666667,0.006451613,0.012605042,0.006775068,0.009487666,0,1,0,0,0,0,0,0,0,0,0,0.014084507,0.008264463,0.011320755,0.000952965,0.000526453,0.000787778,0.001234568,0.001980198,0.001980198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.000880503,0.000520875,0.000783273,0,0,0,0,0.002632438,0,0,0,5.01E-08,0,0.6,0,0,0,0,0,0.954550271,0,0,0,0.903440006,1,
0.348687241,0,0,0,0,0,0.5,0,0,1,0.072625698,0.031289111,0.031289111,0.025404157,0.056179775,0.921348315,0.022271715,0.042328042,0.428571429,0.039647577,0.833333333,0.051612903,0.021008403,0.033875339,0.026565465,0,0.004004004,0,0,0,0,0,0,0,0,0,0.035211268,0.066115702,0.049056604,0.006191845,0.030832729,0.016734516,0.008024691,0.029336634,0.029183168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.005719964,0.030502086,0.016636718,0,0,0,0,0.019271767,0,0,0,5.01E-08,0,0.923076,0,0,0,0,0,0.954545498,0,0,0,0.903440006,1,
0.348802395,0,0,0,0,0,0,0.112244898,0,0,0,0.001251564,0.001251564,0.004618938,0.078651685,0.078651685,0.004454343,0,0,0.004405286,0.166666667,0.006451613,0.008403361,0.002710027,0.003795066,0,1,0,0,0,0,0,0,0,0,0,0.014084507,0.005509642,0.00754717,0.000179158,4.95E-05,7.41E-05,0.000281481,0.000225743,0.000225743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.000165696,4.90E-05,7.37E-05,0,0,0,0,0.000371175,0,0,0,5.01E-08,0,1,0,0,0,0,0,0.954545498,0,0,0,0.903440006,1,
0.34891755,0,0,0,0,0,0.5,0.112244898,0,1,0.296089385,0.107634543,0.107634543,0.122401848,0,0.926966292,0.146993318,0.055555556,0,0.13215859,0.166666667,0.109677419,0.151260504,0.109756098,0.132827324,0,0,0,0,0,0,0,0,0,0,0,0.253521127,0.214876033,0.252830189,0.039828142,0.023226429,0.029123743,0.021419753,0.035638614,0.035638614,0.035714286,0.015151515,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002463054,6.90E-06,0.036791762,0.023679158,0.030008786,0.003541667,0.003540376,0.003541667,0,0.00446691,0.007080752,0,0,0.0002503,0,0.896551,0.011494,0,0,0.011494,0,0.926254678,0.009066597,0,0,0.90346481,1,
0.349032704,0,0,0,0,0,0.5,0.112244898,0,0.8,0.061452514,0.028785982,0.028785982,0.032332564,0.056179775,0.752808989,0.037861915,0.018518519,0,0.057268722,0.333333333,0.038709677,0.033613445,0.031165312,0.037950664,0,0.001001001,0,0,0,0,0,0,0,0,0,0.035211268,0.044077135,0.049056604,0.009807954,0.005581924,0.007265057,0.012634716,0.010132792,0.010132792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014778325,0.000479445,0.009720601,0.005977825,0.007907929,0,0,0,0,0.005233406,0,0,0,0.002919619,0,0.666666,0,0,0,0.25,0,0.881777631,0,0,0,0.910341002,1,
0.349147858,0,0,0,0,0,0,0.112244898,0,1,0.335195531,0.116395494,0.116395494,0.106235566,0.005617978,1,0.146993318,0.074074074,0.428571429,0.136563877,0.5,0.206451613,0.105042017,0.120596206,0.127134725,0,0.001001001,0.047619048,0.073529412,0.045454545,0.02507837,0.051104517,0.017452007,0.05,0.06,0.05,0.091549296,0.112947658,0.150943396,0.044491455,0.045541778,0.068055697,0.030864198,0.032163366,0.032163366,0.071428571,0.090909091,0.162162162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100985222,0.047154085,0.058264665,0.090687057,0.098093765,0.0175,0.06635914,0.066383333,0.036904762,0.016662744,0.022119711,0,0,0.042025118,0.106382,0.43617,0.063829,0,0,0.43617,0.022239656,0.474218203,0.044374626,0,0,0.94818328,1,
0.349263012,0,0,0,0,0,0,0.112244898,0,0.2,0.005586592,0.003754693,0.003754693,0.009237875,0.146067416,0.185393258,0.008908686,0,0.142857143,0.013215859,0.333333333,0.012903226,0.016806723,0.005420054,0.007590133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,1.80E-07,6.64E-08,9.99E-08,0,0,0,0,0,0,0,0,5.01E-08,0,0,0,0,0,0,0,0,0,0,0,0.903440006,1,
0.034661446,0,0,0,0,0,0,0.112244898,0,0.8,0.078212291,0.018773467,0.018773467,0.020785219,0.078651685,0.971910112,0.022271715,0.015873016,0.142857143,0.035242291,0.333333333,0.032258065,0.016806723,0.021680217,0.017077799,0,1,0.015873016,0.022058824,0.011363636,0.031347962,0.042861853,0.017452007,0.125,0.1,0.125,0.007042254,0.005509642,0.003773585,0.002782254,0.008325397,0.001149989,0.007208827,0.056848871,0.005781337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009852217,0.023610494,0.023156363,0.077755669,0.049039937,0,0,0,0.103174524,0.062444719,0,0,0,0.215683823,0.1875,0.125,0,0,0,0.25,0.021754947,0.101107368,0,0,0,0.929569157,1,
0.34972363,0,0,0,0,0,0.5,0.112244898,0,1,0.111731844,0.065081352,0.065081352,0.066974596,0.039325843,0.842696629,0.069042316,0.058201058,0.285714286,0.066079295,0.166666667,0.070967742,0.050420168,0.052845528,0.055028463,0,0,0,0,0,0,0,0,0,0,0,0.028169014,0.055096419,0.049056604,0.002716904,0.025771593,0.025840697,0.00617284,0.039609901,0.039609901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02955665,0.002424435,0.002509925,0.027799778,0.029155112,0,0,0,0,0.01933001,0,0,0,0.007382392,0,0.377358,0,0,0,0.226415,0,0.875414631,0,0,0,0.910944352,1,
0.349838784,0,0,0,0,0,0,0.112244898,0,0.8,0.067039106,0.026282854,0.026282854,0.011547344,0.011235955,0.943820225,0.026726058,0.026455026,0.571428571,0.026431718,1,0.032258065,0.012605042,0.028455285,0.018975332,0,0.005005005,0.015873016,0.080882353,0.045454545,0.004388715,0.027035938,0.008726003,0.0175,0.04,0.0375,0,0.002754821,0,0,1.34E-05,0,0,0.00010099,0,0,0.015151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.000308302,0.001080995,0.000489579,0,0.000212423,0,0.01774881,0.000201382,0.000424845,0,0,5.01E-08,0.5,0.045454,0.045454,0,0,0,0.987130722,0.011727546,0.01191743,0,0,0.903440006,1,
0.349953938,0,0,0,0,0,0,0.112244898,0,0.6,0.027932961,0.006257822,0.006257822,0.004618938,0.039325843,1,0.004454343,0.010582011,0.142857143,0.004405286,0.666666667,0.012903226,0.004201681,0.005420054,0.0056926,0,0.003003003,0,0,0,0,0,0,0,0,0,0,0.008264463,0.00754717,0,0.001513553,0.001280139,0,0.004950495,0.003217822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004926108,0.000890363,1.94E-07,0.001497389,0.001272756,0,0,0,0,0.007568272,0,0,0,0.016266316,0,0.5,0,0,0,0.333333,0,0.954545498,0,0,0,0.954606304,1,
0.350069093,0,0,0,0,0,0,0.112244898,0,1,0.072625698,0.038798498,0.038798498,0.041570439,0.073033708,0.93258427,0.042316258,0.034391534,0.571428571,0.04845815,0,0.058064516,0.042016807,0.04200542,0.045540797,0,0.002002002,0.079365079,0.088235294,0.113636364,0.058934169,0.059017474,0.053752182,0.125,0.1,0.125,0.007042254,0.008264463,0.011320755,0.000140562,5.66E-05,8.47E-05,0.000364198,0.000292079,0.000292079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004926108,4.38E-08,0.00426748,0.002386646,0.003099479,0,0,0,0.035515714,0.000282981,0,0,0,0,0.375,0.09375,0,0,0,0.0625,0.975963422,0.022392683,0,0,0,0.804767701,1,
0.350299401,0,0,0,0,0,0,0.112244898,0,0.4,0.011173184,0.002503129,0.002503129,0.004618938,0.258426966,0.58988764,0.004454343,0.002645503,0.428571429,0.004405286,0.5,0.006451613,0.004201681,0.004065041,0.0056926,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,1.94E-07,6.77E-08,1.02E-07,0,0,0,0,0,0,0,0,5.01E-08,0,0,0,0,0,0,0,0,0,0,0,0.903440006,1,
